日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2021-08-19,102900005116530,西峡香菇(1),食用菌,0.137,23.6,销售,是,15.07,13.82
2021-08-19,102900005116530,西峡香菇(1),食用菌,0.164,23.6,销售,是,15.07,13.82
2021-08-19,102900005116530,西峡香菇(1),食用菌,0.219,23.6,销售,是,15.07,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.438,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.211,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.356,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.098,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.191,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.363,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.086,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.246,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.387,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.234,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.301,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.34,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.328,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.133,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.082,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.469,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.125,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.199,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.152,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.309,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.086,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.242,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.453,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.199,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.199,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.238,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.203,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.184,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.242,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.371,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.461,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.375,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.191,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.344,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.227,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.473,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.188,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.254,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.148,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.172,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.148,23.6,销售,是,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.25,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.227,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.27,25.8,销售,否,15.03,13.82
2021-08-20,102900005116530,西峡香菇(1),食用菌,0.133,23.6,销售,是,15.03,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.207,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.176,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.242,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.086,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.106,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.254,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.441,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.176,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.16,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.309,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.234,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.336,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.16,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.234,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.094,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.207,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.313,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.227,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.113,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.172,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.203,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.141,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.106,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.27,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.273,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.379,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.309,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.086,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.238,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.262,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.305,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.203,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.328,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.188,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.289,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.18,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.445,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.313,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.238,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.148,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.223,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.234,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.363,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.25,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.242,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.188,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.481,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.262,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.438,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.242,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.367,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.148,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.172,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.164,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.191,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.231,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.254,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.629,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.293,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.133,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.148,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.215,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.109,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.195,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.211,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.172,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.395,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.551,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.191,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.293,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.207,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.238,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.215,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.285,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.441,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.289,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.078,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.34,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.102,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.453,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.25,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.254,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.25,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.242,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.148,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.148,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.148,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.367,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.254,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.281,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.156,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.207,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.191,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.184,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.145,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.481,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.156,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.211,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.246,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.184,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.426,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.336,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.281,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.242,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.184,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.191,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.242,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.094,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.117,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.297,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.27,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.66,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.336,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.063,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.539,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.109,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.145,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.406,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.246,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.227,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.352,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.207,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.129,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.277,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.277,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.117,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.316,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.164,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.098,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.348,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.203,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.234,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.277,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.125,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.367,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.266,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.231,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.223,23.6,销售,是,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.207,25.8,销售,否,15.02,13.82
2021-08-21,102900005116530,西峡香菇(1),食用菌,0.254,23.6,销售,是,15.02,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.418,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.215,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.129,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.223,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.231,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.309,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.129,25.8,销售,否,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.484,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.375,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.141,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.191,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.137,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.16,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.148,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.234,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.188,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.207,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.223,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.094,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.16,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.313,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.289,25.8,销售,否,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.27,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.324,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.262,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.172,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.234,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.293,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.141,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.25,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.172,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.164,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.254,25.8,销售,否,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.371,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.242,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.125,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.246,25.8,销售,否,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.297,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.207,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.18,23.6,销售,是,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.098,25.8,销售,否,15.01,13.82
2021-08-22,102900005116530,西峡香菇(1),食用菌,0.203,23.6,销售,是,15.01,13.82
